,user,date,content,user_location
0,"{'username': 'qrroense', 'id': 1269712811111976966, 'displayname': 'elquintanarroense', 'description': 'Expresamos siempre la verdad; simple, rápida y al alcance de todos.', 'rawDescription': 'Expresamos siempre la verdad; simple, rápida y al alcance de todos.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 6, 7, 19, 28, 32, tzinfo=datetime.timezone.utc), 'followersCount': 130, 'friendsCount': 168, 'statusesCount': 13377, 'favouritesCount': 63, 'listedCount': 0, 'mediaCount': 4938, 'location': 'Quintana Roo, México', 'protected': False, 'linkUrl': 'http://www.elquintanarroense.com.mx', 'linkTcourl': 'https://t.co/kZ3xHPcqjA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1285311296003428353/WAYAo3kU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1269712811111976966/1599498755', 'label': None}",2021-12-04 23:13:23+00:00,"Los empresarios destacan que el avance de la vacunación ha permitido avanzar en la recuperación económica de Cancún 

#Turismo📍
https://t.co/jEV4mBxnY5","Quintana Roo, México"
1,"{'username': 'LaJornadaMaya', 'id': 2749764192, 'displayname': 'La Jornada Maya', 'description': 'Impreso y digital con información, análisis Peninsular, Nacional, Internacional y en #maya | Encuéntranos en FB e IG: lajornadamaya | contacto@lajornadamaya.mx', 'rawDescription': 'Impreso y digital con información, análisis Peninsular, Nacional, Internacional y en #maya | Encuéntranos en FB e IG: lajornadamaya | contacto@lajornadamaya.mx', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2014, 8, 20, 17, 47, 21, tzinfo=datetime.timezone.utc), 'followersCount': 20630, 'friendsCount': 1617, 'statusesCount': 164270, 'favouritesCount': 2241, 'listedCount': 263, 'mediaCount': 17817, 'location': 'Camp, Yuc, QRoo', 'protected': False, 'linkUrl': 'http://www.lajornadamaya.mx', 'linkTcourl': 'https://t.co/SdbhEomVX0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1586071372664639489/nBiAaDwl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2749764192/1667497104', 'label': None}",2021-12-01 00:20:00+00:00,"El director del @CPTQROO señaló que Cancún mantiene recuperación y para las vacaciones de invierno se tiene una reservación hotelera del 90% y más de 6.5 millones de asientos de avión vendidos. 

#QuintanaRoo | #Turismo 

https://t.co/IsWdaSt6Zk","Camp, Yuc, QRoo"
2,"{'username': 'Tucanal10', 'id': 377496718, 'displayname': 'Canal 10', 'description': 'Televisora 100% Mexicana, nos encontramos en Quintana Roo, Yucatán y Campeche.', 'rawDescription': 'Televisora 100% Mexicana, nos encontramos en Quintana Roo, Yucatán y Campeche.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 9, 21, 17, 31, 24, tzinfo=datetime.timezone.utc), 'followersCount': 4091, 'friendsCount': 1594, 'statusesCount': 71571, 'favouritesCount': 875, 'listedCount': 60, 'mediaCount': 37942, 'location': 'Cancún Quintana Roo', 'protected': False, 'linkUrl': 'http://www.canal10.tv', 'linkTcourl': 'https://t.co/JossLVBoqL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1590045350307532808/ORgs_qij_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/377496718/1667931329', 'label': None}",2021-11-26 23:00:30+00:00,"#Cancún | La recuperación económica estimada en 5.2 por ciento para Estados Unidos durante 2022 será favorable para el turismo en México.
https://t.co/beJ583QYLD https://t.co/VeWoxN5sQ7",Cancún Quintana Roo
3,"{'username': 'msalinas21', 'id': 326921559, 'displayname': 'Marcelo Salinas', 'description': 'Internacionalista 🌎| Periodista en el Caribe mexicano 🎥🎙️📰 | Futbolero ⚽ Mi equipo: @coquimbounido | Chileno 🇨🇱 ✪ Mexicano 🇲🇽', 'rawDescription': 'Internacionalista 🌎| Periodista en el Caribe mexicano 🎥🎙️📰 | Futbolero ⚽ Mi equipo: @coquimbounido | Chileno 🇨🇱 ✪ Mexicano 🇲🇽', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 30, 18, 14, 16, tzinfo=datetime.timezone.utc), 'followersCount': 1851, 'friendsCount': 2946, 'statusesCount': 28848, 'favouritesCount': 17796, 'listedCount': 25, 'mediaCount': 2639, 'location': 'México-Chile', 'protected': False, 'linkUrl': 'http://marcelosalinas.com.mx', 'linkTcourl': 'https://t.co/F9mvXGotCS', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1427480537468481537/GxzD89Ll_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/326921559/1631294966', 'label': None}",2021-11-26 13:58:45+00:00,"MOTIVA LA RECUPERACIÓN
🎥🎙️En PUNTOXPUNTO, programa del @sqcsradioytv, hablamos sobre la recuperación turística en el #CaribeMexicano 👉🏾 https://t.co/4K8yCihoEs #empleos #turismo #turistas #Cancún #RivieraMaya #Bacalar #Tulum #Chetumal #Mahahual  | @SQCSChetumalFM @sqcsnoticias",México-Chile
4,"{'username': 'infoturquesa', 'id': 78941660, 'displayname': 'Turquesa News', 'description': 'Nuestro equipo de reporteros y corresponsales en #QuintanaRoo, te mantiene informado. Escucha Informativo Turquesa en @Radioturquesa. En vivo desde Cancún.', 'rawDescription': 'Nuestro equipo de reporteros y corresponsales en #QuintanaRoo, te mantiene informado. Escucha Informativo Turquesa en @Radioturquesa. En vivo desde Cancún.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 10, 1, 16, 18, 17, tzinfo=datetime.timezone.utc), 'followersCount': 13662, 'friendsCount': 453, 'statusesCount': 116415, 'favouritesCount': 668, 'listedCount': 103, 'mediaCount': 30705, 'location': 'Cancún', 'protected': False, 'linkUrl': 'http://www.turquesanews.mx', 'linkTcourl': 'https://t.co/ebZTt6KYkl', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1588989704594153473/s11dN09T_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/78941660/1611608352', 'label': None}",2021-11-22 12:39:15+00:00,"#TURISMO | El Consejo Internacional de Aeropuertos celebra su asamblea anual y exhibición 2021 en #Cancún con el lema ""Pista de recuperación: reconexión de la aviación para un futuro sostenible"". 

https://t.co/0JEWC5x2ds",Cancún
5,"{'username': 'VivoNoticiasVer', 'id': 1272972714282758146, 'displayname': 'Vivo Noticias Veracruz', 'description': 'Noticias en Tiempo Real', 'rawDescription': 'Noticias en Tiempo Real', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 6, 16, 19, 22, 42, tzinfo=datetime.timezone.utc), 'followersCount': 1430, 'friendsCount': 477, 'statusesCount': 39464, 'favouritesCount': 58, 'listedCount': 17, 'mediaCount': 8011, 'location': 'Xalapa', 'protected': False, 'linkUrl': 'http://www.vivonoticias.mx', 'linkTcourl': 'https://t.co/jJRWHKSBmX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1272973568985436160/1xAp85dJ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1272972714282758146/1623526715', 'label': None}",2021-11-20 03:27:45+00:00,"#Entérate || México prevé recuperación plena del turismo en 2022

Los destinos más solicitados durante el Tianguis Turístico fueron: Cancún, Riviera Maya, Mérida, Ciudad de México, Los Cabos, Acapulco, Oaxaca y Puerto Vallarta.
https://t.co/L94SmchZfP",Xalapa
6,"{'username': 'VivoNoticiasMX', 'id': 1090400240304377862, 'displayname': 'Vivo Noticias', 'description': 'Vivo Noticias', 'rawDescription': 'Vivo Noticias', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 1, 30, 0, 4, 10, tzinfo=datetime.timezone.utc), 'followersCount': 2307, 'friendsCount': 303, 'statusesCount': 81733, 'favouritesCount': 60, 'listedCount': 25, 'mediaCount': 22003, 'location': 'Oaxaca, México', 'protected': False, 'linkUrl': 'http://www.vivonoticias.mx', 'linkTcourl': 'https://t.co/i7kqFrq7wL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1100551391586762754/niYDBEKu_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1090400240304377862/1623524683', 'label': None}",2021-11-20 03:27:22+00:00,"#Entérate || México prevé recuperación plena del turismo en 2022

Los destinos más solicitados durante el Tianguis Turístico fueron: Cancún, Riviera Maya, Mérida, Ciudad de México, Los Cabos, Acapulco, Oaxaca y Puerto Vallarta.
https://t.co/6vEuczgnwO","Oaxaca, México"
7,"{'username': 'pulsosurmx', 'id': 986031870885449730, 'displayname': 'Pulso Sur Noticias📣', 'description': 'Somos #PULSOSUR #ELCANALDELACAPITAL, ubicado en la caribeña ciudad de Chetumal. 🎥📲', 'rawDescription': 'Somos #PULSOSUR #ELCANALDELACAPITAL, ubicado en la caribeña ciudad de Chetumal. 🎥📲', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 4, 17, 0, 1, 32, tzinfo=datetime.timezone.utc), 'followersCount': 433, 'friendsCount': 1031, 'statusesCount': 6068, 'favouritesCount': 626, 'listedCount': 7, 'mediaCount': 1293, 'location': 'Chetumal, Quintana Roo.', 'protected': False, 'linkUrl': 'https://pulsosur.com/', 'linkTcourl': 'https://t.co/UAQz8lHYec', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1564805124811210753/e8Tix3Ku_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/986031870885449730/1610403884', 'label': None}",2021-11-18 16:32:18+00:00,"El gobernador @CarlosJoaquin tomará de base al turismo para la recuperación económica del Estado.
@DarioFlota @CPTQROO @CaribeMexico #Cancun #QuintanaRoo #TianguisTurístico2021  #TianguisTurísticoMéxico @MPI #CaribeMexicano #RivieraMaya #Merida #Yucatan 
https://t.co/Jwg5F3QJvV","Chetumal, Quintana Roo."
8,"{'username': 'yamilethvirgen1', 'id': 1386503045039595543, 'displayname': 'yamihernan', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 4, 26, 2, 11, 10, tzinfo=datetime.timezone.utc), 'followersCount': 17, 'friendsCount': 35, 'statusesCount': 481, 'favouritesCount': 736, 'listedCount': 0, 'mediaCount': 80, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1523454803036278785/rvdARuSl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1386503045039595543/1630771317', 'label': None}",2021-11-09 02:31:39+00:00,"#Turismo #Noticias #IDEA @GueriuxA Este fin de semana Quintana Roo se fortaleció como destino de eventos deportivos internacionales, con la llegada de más de 173 mil turistas y una ocupación de hasta 66% en Cancún, Eso trae una recuperación pronta a MX https://t.co/lXTFBN85vx",
9,"{'username': 'RicardoMonrealA', 'id': 219358055, 'displayname': 'Ricardo Monreal A.', 'description': 'Presidente de la Jucopo en el Senado 🇲🇽. Doctor en Derecho, profesor de la #UNAM. Esposo, papá, y abuelo afortunado. Mi pasión: trabajar para el país.', 'rawDescription': 'Presidente de la Jucopo en el Senado 🇲🇽. Doctor en Derecho, profesor de la #UNAM. Esposo, papá, y abuelo afortunado. Mi pasión: trabajar para el país.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2010, 11, 24, 16, 59, 33, tzinfo=datetime.timezone.utc), 'followersCount': 527711, 'friendsCount': 7407, 'statusesCount': 22771, 'favouritesCount': 3954, 'listedCount': 1681, 'mediaCount': 5964, 'location': 'Ciudad de México', 'protected': False, 'linkUrl': 'http://ricardomonrealavila.com', 'linkTcourl': 'https://t.co/cdiOJ1nJ0l', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1569398263375085571/rXu4KU8s_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/219358055/1664814082', 'label': None}",2021-11-05 15:43:47+00:00,"Lamentamos los hechos provocados en Cancún por presuntos delincuentes. La prioridad del país es lograr la tranquilidad y la paz. Hacemos un llamado al gabinete de Seguridad, para reforzar la estrategia de pacificación en México. El turismo es clave para la recuperación económica.",Ciudad de México
